epoch,train-rmse-E,train-rmse-F,train-loss,test-rmse-E,test-rmse-F,test-loss
7933.0,0.02085288,0.1868449,0.06265737,0.02573802,0.2159006,0.07296404
7934.0,0.02085258,0.1868446,0.06265715,0.02573772,0.2158914,0.07296122
7935.0,0.02085274,0.1868434,0.06265686,0.02574027,0.2158866,0.0729607
7936.0,0.02085442,0.1868402,0.06265646,0.0257468,0.2158769,0.07296013
7937.0,0.02085599,0.1868375,0.06265617,0.02575135,0.2158738,0.07296081
7938.0,0.02085798,0.1868331,0.06265555,0.02575556,0.2158703,0.07296128
7939.0,0.02086306,0.1868319,0.06265686,0.0257756,0.2158765,0.07297019
7940.0,0.02085835,0.1868317,0.06265524,0.02576071,0.2158713,0.07296339
7941.0,0.02085821,0.1868299,0.06265466,0.0257585,0.2158731,0.07296313
7942.0,0.02085661,0.1868305,0.0626543,0.02575509,0.2158757,0.0729627
7943.0,0.02085429,0.1868319,0.06265395,0.02575244,0.2158769,0.07296211
7944.0,0.02085183,0.1868325,0.06265332,0.02575103,0.2158785,0.07296211
7945.0,0.02085015,0.1868336,0.06265308,0.02574596,0.2158816,0.07296122
7946.0,0.02084972,0.1868311,0.06265218,0.02575492,0.2158765,0.07296288
7947.0,0.02085085,0.1868288,0.06265188,0.02575555,0.215874,0.07296237
7948.0,0.02085316,0.1868244,0.06265132,0.02575978,0.2158669,0.07296177
7949.0,0.02085316,0.186823,0.06265092,0.02575539,0.2158512,0.07295555
7950.0,0.02085308,0.1868211,0.06265034,0.02576014,0.2158517,0.07295738
7951.0,0.02085285,0.1868203,0.06265,0.02576364,0.2158488,0.07295777
7952.0,0.02085289,0.1868193,0.06264972,0.02576681,0.2158444,0.07295757
7953.0,0.02085374,0.1868163,0.0626491,0.02577494,0.2158368,0.0729582
7954.0,0.02086058,0.1868107,0.06264973,0.02578452,0.2158338,0.07296069
7955.0,0.02085546,0.1868133,0.06264879,0.02577771,0.2158348,0.0729586
7956.0,0.02085639,0.1868104,0.06264824,0.02578442,0.215828,0.07295896
7957.0,0.02085453,0.1868109,0.06264777,0.02578523,0.2158301,0.07295987
7958.0,0.02085499,0.1868091,0.06264738,0.0257873,0.215834,0.07296174
7959.0,0.02085374,0.1868094,0.06264706,0.02578231,0.2158371,0.07296091
7960.0,0.02085247,0.1868101,0.06264684,0.02577836,0.215841,0.07296065
7961.0,0.0208512,0.1868107,0.0626466,0.02577697,0.2158415,0.0729603
7962.0,0.02084871,0.1868113,0.06264594,0.02577646,0.2158329,0.0729576
7963.0,0.02084536,0.1868165,0.0626464,0.02577166,0.2158291,0.07295477
7964.0,0.02084646,0.1868128,0.06264565,0.02577379,0.2158311,0.0729561
7965.0,0.02084449,0.1868135,0.06264521,0.02577575,0.2158242,0.07295478
7966.0,0.02084406,0.186813,0.0626449,0.02577729,0.2158182,0.07295353
7967.0,0.02084395,0.1868118,0.0626445,0.02577647,0.2158148,0.07295224
7968.0,0.02084514,0.1868083,0.06264386,0.02577397,0.2158062,0.07294882
7969.0,0.02084638,0.1868063,0.06264367,0.02576836,0.2158025,0.07294574
7970.0,0.02084703,0.186803,0.06264292,0.02577136,0.2157918,0.07294364
7971.0,0.02084805,0.1868008,0.06264259,0.02577283,0.2157849,0.07294211
7972.0,0.02084974,0.1867975,0.06264218,0.02577701,0.2157725,0.0729399
7973.0,0.0208514,0.1867939,0.06264164,0.02578147,0.2157569,0.07293687
7974.0,0.02085626,0.1867875,0.06264137,0.02580471,0.2157363,0.07293901
7975.0,0.02085307,0.1867889,0.06264073,0.0257937,0.2157369,0.07293529
7976.0,0.02085173,0.1867898,0.06264053,0.02579087,0.2157411,0.07293553
7977.0,0.02085011,0.1867905,0.06264021,0.02578898,0.215746,0.07293632
7978.0,0.02084817,0.1867907,0.06263962,0.02578742,0.2157502,0.07293699
7979.0,0.02084612,0.1867916,0.0626392,0.02578973,0.2157581,0.07294014
7980.0,0.02084681,0.1867876,0.06263826,0.02579157,0.2157544,0.0729397
7981.0,0.0208486,0.1867842,0.06263783,0.02579537,0.21575,0.07293976
7982.0,0.02085282,0.1867784,0.0626375,0.02580359,0.2157473,0.07294185
7983.0,0.02085446,0.186776,0.06263732,0.02580845,0.2157497,0.07294428
7984.0,0.0208538,0.1867756,0.06263701,0.02580751,0.2157521,0.07294467
7985.0,0.02085395,0.1867744,0.0626367,0.02580863,0.2157594,0.07294721
7986.0,0.02085451,0.1867731,0.06263648,0.02581085,0.2157671,0.07295029
7987.0,0.02085521,0.186771,0.0626361,0.0258129,0.2157708,0.07295212
7988.0,0.02085777,0.1867651,0.0626352,0.02582251,0.2157535,0.07295038
7989.0,0.02086868,0.1867564,0.06263623,0.02582971,0.2157182,0.0729425
7990.0,0.02086015,0.1867614,0.06263488,0.02582378,0.2157412,0.0729472
7991.0,0.02086102,0.1867586,0.06263434,0.02582792,0.2157156,0.07294109
7992.0,0.02086111,0.1867574,0.06263402,0.0258313,0.2156967,0.0729367
7993.0,0.02086013,0.1867574,0.06263368,0.02583106,0.2156799,0.07293165
7994.0,0.02085718,0.1867597,0.06263337,0.02583662,0.2156579,0.0729271
7995.0,0.02085488,0.1867603,0.06263278,0.02582985,0.2156599,0.0729253
7996.0,0.02085301,0.186761,0.06263238,0.02582593,0.2156672,0.07292607
7997.0,0.02085173,0.1867608,0.0626319,0.02582437,0.2156704,0.07292647
7998.0,0.02085395,0.1867557,0.06263112,0.02581857,0.215657,0.07292046
7999.0,0.02085801,0.1867498,0.06263071,0.02583102,0.2156381,0.07291929
8000.0,0.02085836,0.1867481,0.06263032,0.02582773,0.2156344,0.07291703
8001.0,0.02085952,0.1867463,0.06263015,0.02582738,0.2156287,0.07291521
8002.0,0.02086107,0.1867435,0.06262985,0.02582618,0.2156205,0.07291235
8003.0,0.0208626,0.18674,0.0626293,0.02582271,0.2156102,0.07290807
8004.0,0.02086274,0.1867421,0.06262997,0.02581418,0.215604,0.07290324
8005.0,0.02086239,0.1867394,0.06262905,0.02581959,0.2156069,0.07290599
8006.0,0.02086163,0.1867385,0.06262855,0.02581551,0.2156057,0.07290421
8007.0,0.0208597,0.1867391,0.06262808,0.02581295,0.2156103,0.07290466
8008.0,0.02085528,0.186743,0.06262777,0.02580786,0.2156303,0.07290876
8009.0,0.02085484,0.1867423,0.06262742,0.02581128,0.2156329,0.07291073
8010.0,0.02085506,0.1867412,0.06262717,0.02581255,0.2156338,0.07291147
8011.0,0.02085578,0.1867386,0.06262662,0.02581268,0.2156396,0.07291321
8012.0,0.02085677,0.1867364,0.06262631,0.02581131,0.2156426,0.07291362
8013.0,0.02085955,0.1867314,0.06262572,0.02580994,0.2156452,0.07291392
8014.0,0.02086289,0.1867321,0.06262705,0.02581315,0.21564,0.07291352
8015.0,0.02085925,0.1867311,0.06262554,0.0258098,0.2156435,0.07291336
8016.0,0.02086197,0.1867263,0.062625,0.02580965,0.215645,0.07291376
8017.0,0.02086257,0.1867236,0.06262443,0.02581369,0.2156399,0.07291367
8018.0,0.02086277,0.1867214,0.06262381,0.02582036,0.2156241,0.07291135
8019.0,0.02085814,0.1867264,0.06262378,0.02583147,0.2156259,0.07291582
8020.0,0.02086002,0.1867235,0.06262352,0.02582579,0.2156245,0.0729134
8021.0,0.02085834,0.1867242,0.06262318,0.02582662,0.2156223,0.07291305
8022.0,0.02085574,0.186725,0.06262255,0.0258274,0.2156237,0.07291373
8023.0,0.02085561,0.1867237,0.06262211,0.02583005,0.2156263,0.07291545
8024.0,0.02085693,0.1867221,0.06262208,0.0258179,0.2156491,0.07291787
8025.0,0.0208558,0.1867223,0.06262178,0.02582343,0.2156376,0.07291643
8026.0,0.02085797,0.186718,0.06262121,0.02583129,0.2156381,0.07291938
8027.0,0.02085992,0.1867146,0.06262086,0.02583495,0.2156346,0.07291964
8028.0,0.02086151,0.1867114,0.06262042,0.02583859,0.2156245,0.07291793
8029.0,0.02086073,0.1867106,0.06261993,0.02584137,0.2156132,0.07291559
8030.0,0.02085637,0.1867145,0.06261962,0.02584237,0.2156012,0.07291239
8031.0,0.02085476,0.1867137,0.06261886,0.02584362,0.2155909,0.07290977
8032.0,0.02085294,0.1867146,0.06261853,0.02584195,0.2155925,0.07290965
8033.0,0.02085117,0.1867151,0.06261807,0.0258408,0.2155919,0.07290907
8034.0,0.02087069,0.1867144,0.06262438,0.02584882,0.2155717,0.07290595
8035.0,0.02085113,0.1867147,0.06261795,0.02583981,0.2155892,0.07290793
8036.0,0.02085124,0.1867134,0.06261761,0.02584035,0.2155846,0.07290675
8037.0,0.02085426,0.1867078,0.06261692,0.02584399,0.2155602,0.07290083
8038.0,0.02085745,0.1867014,0.06261608,0.02584933,0.2155207,0.07289105
8039.0,0.02086122,0.1866957,0.06261564,0.02585863,0.2154926,0.07288604
8040.0,0.02085879,0.1866971,0.06261525,0.02585909,0.2154866,0.07288444
8041.0,0.02085671,0.1866985,0.06261496,0.02585784,0.2154921,0.07288561
8042.0,0.02085261,0.1867017,0.06261457,0.02585669,0.2155046,0.0728889
8043.0,0.02084904,0.1867045,0.06261422,0.02585767,0.2155121,0.07289147
8044.0,0.02084593,0.1867065,0.06261376,0.0258592,0.2155163,0.07289326
8045.0,0.0208419,0.1867097,0.06261338,0.02586385,0.2155111,0.07289335
8046.0,0.02084451,0.1867055,0.062613,0.02586381,0.2155008,0.0728903
8047.0,0.02084847,0.1866996,0.06261256,0.02586552,0.215479,0.07288447
8048.0,0.02084972,0.1866971,0.06261224,0.0258668,0.2154652,0.07288084
8049.0,0.0208492,0.1866952,0.06261148,0.02585875,0.215452,0.07287407
8050.0,0.02084929,0.1866945,0.0626113,0.02586987,0.2154301,0.07287154
8051.0,0.02084552,0.1866965,0.06261064,0.02585778,0.2154485,0.07287269
8052.0,0.02084379,0.1866978,0.06261045,0.02585351,0.2154576,0.07287389
8053.0,0.02084271,0.1866978,0.06261011,0.02584867,0.2154617,0.07287337
8054.0,0.02084399,0.1866941,0.06260943,0.02584473,0.2154514,0.07286893
8055.0,0.02084698,0.18669,0.06260919,0.02584252,0.2154084,0.07285544
8056.0,0.02085026,0.1866833,0.06260829,0.02584572,0.2153947,0.07285253
8057.0,0.02085195,0.1866804,0.06260801,0.02585092,0.2153875,0.07285223
8058.0,0.02085363,0.1866778,0.06260778,0.02585613,0.2153772,0.07285104
8059.0,0.02085411,0.1866765,0.06260756,0.02585876,0.2153688,0.07284949
8060.0,0.02085528,0.1866735,0.06260706,0.02586489,0.215365,0.07285052
8061.0,0.02085371,0.1866735,0.06260651,0.02586415,0.2153696,0.07285163
8062.0,0.02085364,0.1866715,0.06260589,0.0258641,0.2153827,0.07285548
8063.0,0.02085041,0.1866742,0.06260563,0.02586139,0.2153973,0.07285884
8064.0,0.02085202,0.1866714,0.06260533,0.02586253,0.2153947,0.07285847
8065.0,0.02085551,0.1866657,0.06260479,0.02586666,0.215388,0.07285795
8066.0,0.02085677,0.1866629,0.06260439,0.02586883,0.2153885,0.07285889
8067.0,0.02085722,0.1866593,0.06260347,0.02586945,0.2154064,0.07286441
8068.0,0.02085766,0.1866633,0.0626048,0.02588262,0.215446,0.07288077
8069.0,0.0208563,0.186659,0.06260305,0.02587292,0.2154178,0.07286901
8070.0,0.02085394,0.1866603,0.06260268,0.02586992,0.2154284,0.07287107
8071.0,0.02085132,0.1866621,0.06260233,0.0258664,0.2154359,0.07287203
8072.0,0.02085025,0.1866621,0.06260198,0.0258652,0.2154352,0.07287141
8073.0,0.02085022,0.1866597,0.06260123,0.02586926,0.2154245,0.07286967
8074.0,0.02086629,0.186655,0.06260519,0.02585979,0.2153936,0.07285718
8075.0,0.0208515,0.1866576,0.06260105,0.0258664,0.215418,0.07286675
8076.0,0.02085344,0.1866537,0.06260054,0.02587408,0.215401,0.07286445
8077.0,0.02085564,0.18665,0.06260015,0.02588039,0.2153888,0.07286307
8078.0,0.02085773,0.1866461,0.0625997,0.02588605,0.2153786,0.07286208
8079.0,0.02085775,0.1866443,0.06259917,0.0258871,0.2153754,0.0728615
8080.0,0.02085752,0.1866414,0.06259821,0.02588428,0.215368,0.0728583
8081.0,0.02085776,0.1866497,0.06260078,0.0258759,0.2153788,0.07285854
8082.0,0.02085589,0.1866419,0.06259783,0.02588069,0.2153694,0.07285745
8083.0,0.02085319,0.1866429,0.06259723,0.02587168,0.2153735,0.07285545
8084.0,0.02085077,0.1866444,0.06259688,0.02586477,0.2153804,0.07285505
8085.0,0.02084985,0.1866442,0.06259651,0.02585865,0.2153839,0.0728539
8086.0,0.02084807,0.1866452,0.06259619,0.02585496,0.215398,0.07285677
8087.0,0.02084908,0.1866423,0.06259567,0.02585635,0.2153938,0.07285601
8088.0,0.02085097,0.1866388,0.06259527,0.02586048,0.2153909,0.07285663
8089.0,0.02085128,0.1866376,0.06259501,0.02586147,0.2153918,0.07285726
8090.0,0.02085122,0.1866349,0.06259418,0.02586019,0.2153871,0.0728554
8091.0,0.02086969,0.1866266,0.06259787,0.02588273,0.2154079,0.07286954
8092.0,0.02085283,0.1866324,0.06259398,0.02586279,0.21539,0.07285719
8093.0,0.02085246,0.186631,0.06259344,0.02586019,0.2153829,0.07285417
8094.0,0.0208522,0.1866303,0.06259315,0.02585977,0.215382,0.07285376
8095.0,0.02085532,0.1866256,0.06259279,0.02586365,0.2153788,0.07285417
8096.0,0.02085628,0.1866235,0.06259248,0.025866,0.2153794,0.07285518
8097.0,0.02085962,0.1866183,0.06259202,0.02587238,0.2153794,0.07285744
8098.0,0.02086076,0.186616,0.06259172,0.025874,0.215379,0.07285791
8099.0,0.02086013,0.186614,0.06259093,0.0258718,0.2153858,0.07285914
8100.0,0.02086118,0.1866142,0.06259133,0.02585876,0.2153984,0.07285823
8101.0,0.0208596,0.1866134,0.06259058,0.02586571,0.2153904,0.07285833
8102.0,0.02085676,0.1866142,0.06258986,0.02586304,0.2153964,0.07285917
8103.0,0.02085473,0.1866148,0.06258937,0.0258574,0.2154014,0.07285864
8104.0,0.02085241,0.1866155,0.06258881,0.02585578,0.2154067,0.07285964
8105.0,0.02085344,0.1866124,0.06258821,0.02585257,0.2153996,0.07285639
8106.0,0.02085418,0.1866094,0.06258757,0.02585149,0.2153943,0.07285445
8107.0,0.02085859,0.1866026,0.062587,0.02585435,0.2153741,0.0728495
8108.0,0.02085762,0.1866024,0.06258662,0.0258536,0.2153736,0.07284907
8109.0,0.02085582,0.1866031,0.06258624,0.02585078,0.2153703,0.07284711
8110.0,0.02085434,0.1866034,0.06258583,0.02584771,0.2153617,0.07284346
8111.0,0.02085407,0.1866032,0.06258568,0.02584845,0.2153425,0.07283804
8112.0,0.02085349,0.1866008,0.06258478,0.02584446,0.2153305,0.07283309
8113.0,0.02085456,0.1865989,0.06258456,0.02584569,0.2153287,0.07283299
8114.0,0.02085672,0.186595,0.06258413,0.02584755,0.2153249,0.07283252
8115.0,0.02085631,0.1865934,0.0625835,0.02584281,0.215334,0.07283352
8116.0,0.02087108,0.1865839,0.0625856,0.02585348,0.2153373,0.07283831
8117.0,0.02085868,0.1865897,0.06258321,0.02584437,0.2153338,0.07283403
8118.0,0.02085708,0.1865897,0.06258265,0.02583684,0.2153466,0.07283515
8119.0,0.02085465,0.1865914,0.06258236,0.02583314,0.2153541,0.07283605
8120.0,0.02085392,0.186591,0.06258199,0.0258317,0.2153464,0.07283325
8121.0,0.02085332,0.1865904,0.06258161,0.02583426,0.2153401,0.07283229
8122.0,0.0208543,0.1865878,0.06258116,0.02584151,0.2153243,0.07283021
8123.0,0.02085475,0.1865863,0.06258088,0.02584424,0.2153197,0.0728298
8124.0,0.02085755,0.1865818,0.06258047,0.02585878,0.2153057,0.07283084
8125.0,0.02085487,0.1865831,0.06257995,0.02585215,0.2153146,0.0728311
8126.0,0.02085395,0.1865834,0.06257974,0.02585001,0.2153176,0.07283126
8127.0,0.02085297,0.1865828,0.06257922,0.02585,0.2153074,0.07282823
8128.0,0.02085279,0.1865807,0.06257854,0.0258553,0.2152796,0.07282188
8129.0,0.02085645,0.1865783,0.06257906,0.02586233,0.2152171,0.07280591
8130.0,0.02085352,0.1865788,0.06257822,0.02585743,0.2152549,0.07281533
8131.0,0.02085526,0.1865754,0.06257778,0.02586439,0.215223,0.07280837
8132.0,0.02085585,0.186574,0.06257757,0.02586909,0.2152116,0.07280668
8133.0,0.02085649,0.1865726,0.06257737,0.0258703,0.2152075,0.07280592
8134.0,0.02085602,0.1865718,0.06257696,0.02587134,0.2152065,0.07280599
8135.0,0.02085453,0.1865718,0.06257648,0.02586854,0.2152055,0.07280468
8136.0,0.02085198,0.1865746,0.06257646,0.02585834,0.2152097,0.0728023
8137.0,0.02085296,0.1865729,0.06257626,0.02586313,0.2152073,0.07280329
8138.0,0.02085107,0.186574,0.06257597,0.02586072,0.2152064,0.07280218
8139.0,0.02084937,0.1865748,0.06257565,0.02585824,0.2152018,0.07279994
8140.0,0.02084912,0.1865736,0.06257522,0.02585678,0.215192,0.07279653
8141.0,0.02084874,0.1865735,0.06257506,0.02585307,0.2151856,0.07279331
8142.0,0.02085125,0.1865684,0.06257437,0.02585581,0.2151756,0.07279131
8143.0,0.02085341,0.1865651,0.06257411,0.025858,0.2151762,0.07279228
8144.0,0.02085675,0.18656,0.0625737,0.02586119,0.2151817,0.07279504
8145.0,0.02085872,0.1865561,0.06257319,0.0258639,0.2151932,0.07279941
8146.0,0.02087066,0.1865529,0.06257623,0.02587431,0.2151874,0.07280139
8147.0,0.02086,0.1865541,0.06257301,0.02586505,0.2151907,0.07279908
8148.0,0.02086047,0.1865515,0.0625724,0.02586699,0.2152103,0.07280555
8149.0,0.02086046,0.1865493,0.06257175,0.02586685,0.2152152,0.07280696
8150.0,0.02085929,0.1865486,0.06257115,0.02585747,0.2152184,0.07280458
8151.0,0.02086034,0.1865463,0.0625708,0.02586607,0.2152106,0.07280531
8152.0,0.02085967,0.1865461,0.06257053,0.02586266,0.2152089,0.07280359
8153.0,0.02085994,0.1865451,0.0625703,0.02586075,0.2152081,0.07280269
8154.0,0.0208613,0.1865422,0.06256992,0.02585903,0.2152114,0.07280306
8155.0,0.02086247,0.1865394,0.06256946,0.02585713,0.2152197,0.07280483
8156.0,0.02087151,0.1865356,0.06257134,0.025861,0.2152428,0.07281304
8157.0,0.0208637,0.1865374,0.06256928,0.02585731,0.2152241,0.07280618
8158.0,0.02086414,0.1865356,0.06256887,0.02585628,0.2152355,0.0728092
8159.0,0.02086406,0.1865347,0.06256859,0.02585591,0.2152406,0.07281057
8160.0,0.02086375,0.1865335,0.06256812,0.02585448,0.215246,0.07281165
8161.0,0.02086427,0.1865308,0.06256751,0.02585399,0.2152525,0.07281341
8162.0,0.02086557,0.1865313,0.06256808,0.02584529,0.2152713,0.07281589
8163.0,0.02086393,0.1865299,0.06256711,0.02584994,0.2152589,0.07281386
8164.0,0.02086476,0.1865274,0.06256663,0.02585046,0.2152595,0.07281421
8165.0,0.02086535,0.1865256,0.06256632,0.02585146,0.2152581,0.07281416
8166.0,0.02086556,0.1865241,0.06256593,0.02585336,0.2152554,0.07281404
8167.0,0.02086331,0.1865247,0.06256537,0.02585396,0.2152542,0.0728139
8168.0,0.02086444,0.1865214,0.06256474,0.02586137,0.2152429,0.0728132
8169.0,0.02086312,0.1865217,0.06256439,0.02586027,0.2152416,0.07281241
8170.0,0.02086138,0.186522,0.0625639,0.02585901,0.2152365,0.07281046
8171.0,0.02086096,0.1865208,0.06256342,0.02585899,0.2152287,0.07280814
8172.0,0.02086821,0.1865212,0.06256596,0.02586392,0.2151907,0.07279868
8173.0,0.02086177,0.1865191,0.06256317,0.02585944,0.2152181,0.07280517
8174.0,0.02086281,0.1865155,0.06256245,0.0258608,0.2152026,0.07280107
8175.0,0.02086539,0.186511,0.06256198,0.02586308,0.2151893,0.07279796
8176.0,0.02086956,0.1865045,0.06256142,0.0258669,0.2151722,0.07279427
8177.0,0.02087341,0.1864983,0.06256086,0.02586544,0.2151593,0.07278991
8178.0,0.02087905,0.1864901,0.0625603,0.02587867,0.2151283,0.07278547
8179.0,0.02087666,0.1864905,0.06255963,0.02586966,0.2151376,0.072785
8180.0,0.02087363,0.1864924,0.06255916,0.02586475,0.2151454,0.07278556
8181.0,0.02087133,0.1864935,0.06255874,0.02586362,0.2151459,0.07278531
8182.0,0.02086812,0.1864959,0.06255838,0.02586319,0.2151433,0.07278439
8183.0,0.02086802,0.1864951,0.06255809,0.02586527,0.2151385,0.07278372
8184.0,0.02086802,0.1864941,0.06255782,0.02586715,0.2151325,0.07278261
8185.0,0.02086728,0.1864932,0.0625573,0.0258682,0.2151247,0.07278069
8186.0,0.02086632,0.1864933,0.06255699,0.02587504,0.2151102,0.07277882
8187.0,0.02086378,0.1864923,0.06255585,0.02586986,0.2151028,0.07277479
8188.0,0.02086373,0.1864914,0.06255556,0.02586782,0.2151037,0.07277435
8189.0,0.02086437,0.1864893,0.06255517,0.0258674,0.2151,0.0727731
8190.0,0.02086598,0.1864858,0.06255465,0.02586849,0.2150912,0.07277088
8191.0,0.02086921,0.1864847,0.06255541,0.02586983,0.2150788,0.0727677
8192.0,0.02086603,0.1864846,0.06255431,0.02586792,0.215086,0.07276914
8193.0,0.02086724,0.186481,0.06255363,0.0258706,0.2150719,0.07276593
8194.0,0.02086687,0.1864797,0.06255313,0.02587169,0.2150637,0.07276389
8195.0,0.02086413,0.1864801,0.06255234,0.02587104,0.2150592,0.07276232
8196.0,0.02086131,0.1864815,0.06255181,0.02586829,0.2150504,0.07275875
8197.0,0.02085784,0.1864832,0.06255115,0.02586364,0.2150581,0.07275937
8198.0,0.02085675,0.1864829,0.0625507,0.02586102,0.2150604,0.07275912
8199.0,0.02085764,0.1864796,0.06255003,0.02585833,0.2150554,0.0727567
8200.0,0.02085937,0.1864756,0.06254942,0.02585993,0.215043,0.0727536
8201.0,0.02086639,0.1864691,0.06254982,0.02584887,0.2150219,0.07274343
8202.0,0.02086124,0.1864726,0.06254913,0.02585485,0.2150343,0.07274923
8203.0,0.02086335,0.1864687,0.06254869,0.02586081,0.2150201,0.07274713
8204.0,0.02086325,0.1864679,0.0625484,0.02586381,0.2150142,0.07274646
8205.0,0.02086275,0.1864672,0.06254804,0.025867,0.2150113,0.07274673
8206.0,0.02085849,0.1864717,0.06254796,0.0258666,0.2150221,0.07274978
8207.0,0.02085807,0.1864702,0.06254737,0.0258656,0.2150218,0.07274933
8208.0,0.02085658,0.1864708,0.06254706,0.02586288,0.2150279,0.07275017
8209.0,0.02085438,0.1864723,0.06254677,0.02585899,0.215037,0.07275148
8210.0,0.02085293,0.1864725,0.06254633,0.02585395,0.215043,0.07275145
8211.0,0.02085218,0.1864738,0.06254647,0.0258482,0.215056,0.07275325
8212.0,0.0208521,0.1864721,0.06254595,0.02585092,0.2150481,0.0727519
8213.0,0.02085234,0.1864698,0.06254533,0.02584283,0.2150467,0.07274862
8214.0,0.02085343,0.1864677,0.06254508,0.02584244,0.2150402,0.07274656
8215.0,0.02085541,0.186464,0.06254463,0.02584318,0.2150277,0.07274312
8216.0,0.02086174,0.1864577,0.06254487,0.0258506,0.2150081,0.07273997
8217.0,0.02085733,0.186461,0.06254438,0.02584563,0.2150193,0.0727415
8218.0,0.02085728,0.1864597,0.06254398,0.02584665,0.2150155,0.07274074
8219.0,0.0208564,0.1864591,0.0625435,0.02584836,0.2150187,0.07274229
8220.0,0.02085496,0.1864595,0.06254313,0.02584931,0.2150272,0.07274515
8221.0,0.02085374,0.1864589,0.06254254,0.02585089,0.2150411,0.07274983
8222.0,0.02085375,0.1864657,0.06254459,0.02585217,0.2150607,0.07275605
8223.0,0.02085315,0.1864588,0.06254232,0.02585071,0.215044,0.07275062
8224.0,0.02085278,0.1864577,0.06254186,0.02585041,0.2150541,0.0727535
8225.0,0.02085344,0.1864558,0.06254152,0.02584915,0.2150553,0.07275339
8226.0,0.02085405,0.1864538,0.06254114,0.02584676,0.215053,0.07275186
8227.0,0.02085483,0.1864513,0.06254066,0.02584505,0.2150506,0.07275054
8228.0,0.02085521,0.1864529,0.06254124,0.02582423,0.2150617,0.07274643
8229.0,0.02085411,0.1864513,0.06254041,0.02583699,0.215054,0.0727487
8230.0,0.02085389,0.1864501,0.06253996,0.02583769,0.2150551,0.07274928
8231.0,0.02085333,0.1864495,0.0625396,0.02583712,0.2150602,0.07275057
8232.0,0.02085199,0.1864494,0.06253914,0.02583575,0.2150706,0.07275317
8233.0,0.02084915,0.1864523,0.06253907,0.02583149,0.2150891,0.07275711
8234.0,0.02084949,0.1864501,0.06253852,0.02582986,0.2150865,0.07275576
8235.0,0.0208496,0.1864493,0.0625383,0.02582889,0.2150847,0.07275488
8236.0,0.02084929,0.1864485,0.06253797,0.02582731,0.2150827,0.07275374
8237.0,0.02084775,0.1864485,0.06253745,0.02582706,0.2150807,0.07275307
8238.0,0.02084938,0.186451,0.06253875,0.02583839,0.2150874,0.07275905
8239.0,0.02084723,0.1864482,0.06253719,0.02582954,0.2150818,0.07275426
8240.0,0.02084442,0.1864492,0.06253655,0.02583088,0.2150788,0.07275385
8241.0,0.02084292,0.1864496,0.06253616,0.02583264,0.2150799,0.07275482
8242.0,0.0208414,0.1864495,0.06253562,0.02583584,0.2150816,0.07275646
8243.0,0.02083984,0.1864498,0.06253519,0.02583439,0.2150843,0.07275672
8244.0,0.02083881,0.1864492,0.06253468,0.02583651,0.2150743,0.07275453
8245.0,0.02083832,0.1864485,0.06253431,0.0258352,0.2150665,0.07275176
8246.0,0.02083837,0.1864467,0.06253378,0.02583516,0.2150436,0.07274498
8247.0,0.02083929,0.1864446,0.06253347,0.02583546,0.215019,0.07273779
8248.0,0.02084102,0.1864413,0.06253306,0.02583962,0.2149942,0.07273194
8249.0,0.02084255,0.186438,0.06253258,0.02584306,0.2149772,0.07272813
8250.0,0.02084578,0.1864321,0.06253192,0.02584647,0.2149551,0.07272281
8251.0,0.02084643,0.1864297,0.06253141,0.02584641,0.2149429,0.0727192
8252.0,0.02084893,0.1864258,0.06253109,0.02583461,0.2149153,0.07270683
8253.0,0.02084636,0.1864264,0.06253039,0.02584195,0.2149172,0.07271
8254.0,0.02084319,0.1864288,0.06253005,0.02583825,0.2149257,0.07271123
8255.0,0.02083933,0.1864316,0.06252961,0.02583465,0.2149324,0.07271193
8256.0,0.02083575,0.1864336,0.06252902,0.0258344,0.2149433,0.07271506
8257.0,0.02083301,0.1864356,0.06252869,0.02584094,0.2149544,0.07272066
8258.0,0.02083461,0.1864319,0.06252813,0.02584349,0.2149532,0.0727212
8259.0,0.02083693,0.1864286,0.0625279,0.02584764,0.2149529,0.07272259
8260.0,0.02083919,0.186425,0.06252761,0.02585186,0.214957,0.0727253
8261.0,0.020842,0.1864194,0.06252687,0.02585758,0.2149731,0.0727321
8262.0,0.02084814,0.1864192,0.06252884,0.02586254,0.2150157,0.07274646
8263.0,0.02084229,0.1864183,0.06252663,0.02585781,0.2149828,0.07273504
8264.0,0.02084264,0.1864157,0.06252599,0.02585962,0.2150043,0.07274203
8265.0,0.02084104,0.1864162,0.06252559,0.02585896,0.2150176,0.07274574
8266.0,0.02083906,0.186417,0.06252517,0.0258584,0.2150281,0.07274864
8267.0,0.02083797,0.1864168,0.06252474,0.02585877,0.2150367,0.07275132
8268.0,0.0208434,0.1864123,0.06252522,0.02587268,0.2150297,0.07275419
8269.0,0.02083917,0.1864146,0.06252449,0.02586318,0.2150336,0.07275198
8270.0,0.02083924,0.1864131,0.06252405,0.02586391,0.2150377,0.07275346
8271.0,0.02084067,0.1864102,0.06252368,0.02586522,0.2150384,0.07275412
8272.0,0.02084196,0.1864072,0.06252321,0.02586519,0.2150407,0.07275479
8273.0,0.02084367,0.1864036,0.06252269,0.02586262,0.2150466,0.07275561
8274.0,0.02084276,0.1864029,0.0625222,0.02585956,0.2150502,0.07275559
